Городовиковск;46.0875351;41.9354039;Калмыкия
Верхнеуральск;53.8760587;59.2169071;Челябинская область
Верхний Уфалей;56.0487252;60.231963;Челябинская область
Еманжелинск;54.7554084;61.3243985;Челябинская область
Златоуст;55.1715695;59.6726264;Челябинская область
Карабаш;55.4852076;60.2358959;Челябинская область
Карталы;53.0536101;60.647712;Челябинская область
Касли;55.8868045;60.7422529;Челябинская область
Катав-Ивановск;54.7520187;58.1983706;Челябинская область
Копейск;55.1167545;61.6180809;Челябинская область
Коркино;54.8903023;61.4034541;Челябинская область
Куса;55.3385156;59.4386474;Челябинская область
Кыштым;55.7060048;60.5563271;Челябинская область
Магнитогорск;53.4071891;58.9791432;Челябинская область
Миасс;55.0455774;60.1077757;Челябинская область
Миньяр;55.0709601;57.5484435;Челябинская область
Нязепетровск;56.0537199;59.6096791;Челябинская область
Озерск;55.7631922;60.7076337;Челябинская область
Пласт;54.3691832;60.8152305;Челябинская область
Сатка;55.0404497;59.0288153;Челябинская область
Сим;54.9906584;57.6899045;Челябинская область
Снежинск;56.085232;60.7324989;Челябинская область
Трехгорный;54.8178174;58.4465039;Челябинская область
Троицк;54.0844132;61.5585503;Челябинская область
Усть-Катав;54.9261323;58.1528067;Челябинская область
Чебаркуль;54.9819329;60.3773305;Челябинская область
Челябинск;55.1603659;61.4007858;Челябинская область
Южноуральск;54.4490124;61.2581869;Челябинская область
Юрюзань;54.8546372;58.4227116;Челябинская область

























Алзамай;55.5550493;98.6644106;Иркутская область
Ангарск;52.5448102;103.8885385;Иркутская область
Байкальск;51.5231282;104.1485752;Иркутская область
Бирюсинск;55.9608611;97.8203624;Иркутская область
Бодайбо;57.8468822;114.1867148;Иркутская область
Братск;56.1513951;101.6339892;Иркутская область
Вихоревка;56.1207708;101.170332;Иркутская область
Железногорск-Илимский;56.5847382;104.1141747;Иркутская область
Зима;53.9206865;102.0492066;Иркутская область
Иркутск;52.2863513;104.280655;Иркутская область
Киренск;57.7757126;108.1107766;Иркутская область
Нижнеудинск;54.8969105;99.0313481;Иркутская область
Саянск;54.1107787;102.1802563;Иркутская область
Свирск;53.0842576;103.3364192;Иркутская область
Слюдянка;51.6562679;103.7186877;Иркутская область
Тайшет;55.9405397;98.0030649;Иркутская область
Тулун;54.5571409;100.5779402;Иркутская область
Усолье-Сибирское;52.7567192;103.6387694;Иркутская область
Усть-Илимск;57.9431325;102.7414683;Иркутская область
Усть-Кут;56.7928049;105.7756883;Иркутская область
Черемхово;53.1369385;103.090119;Иркутская область
Шелехов;52.2102462;104.0973531;Иркутская область
Аргун;43.2918071;45.8724383;Чечня
Грозный;43.3179243;45.6981102;Чечня
Гудермес;43.3519164;46.1036052;Чечня
;43.1276072;45.5406838;Чечня
Шали;43.148776;45.9009577;Чечня
Алатырь;54.8398179;46.5721423;Чувашия
Канаш;55.5069543;47.4917734;Чувашия
Козловка;55.8406526;48.2579372;Чувашия
Мариинский Посад;56.111968;47.7142676;Чувашия
Новочебоксарск;56.109486;47.4791429;Чувашия
Цивильск;55.8650132;47.472967;Чувашия
Чебоксары;56.1439378;47.2488718;Чувашия
Шумерля;55.4961795;46.4183534;Чувашия
Ядрин;55.9406826;46.2020765;Чувашия
Анадырь;64.7314347;177.5015752;Чукотский АО
Билибино;68.0585533;166.4388451;Чукотский АО
Певек;69.7018051;170.2999194;Чукотский АО
Губкинский;64.4456575;76.4714559;Ямало-Ненецкий АО
Лабытнанги;66.6592376;66.3882628;Ямало-Ненецкий АО
Муравленко;63.794188;74.494913;Ямало-Ненецкий АО
Надым;65.5377514;72.5182746;Ямало-Ненецкий АО
Новый Уренгой;66.0840036;76.6810032;Ямало-Ненецкий АО
Ноябрьск;63.201846;75.4509665;Ямало-Ненецкий АО
Салехард;66.5493568;66.6083994;Ямало-Ненецкий АО
Тарко-Сале;64.9117649;77.7610204;Ямало-Ненецкий АО
Гаврилов-Ям;57.3091552;39.8545157;Ярославская область
Данилов;58.1859542;40.1796765;Ярославская область
Любим;58.3619868;40.6869581;Ярославская область
Мышкин;57.7881664;38.4542816;Ярославская область
Переславль-Залесский;56.7360435;38.8543064;Ярославская область
Пошехонье;58.506328;39.1210034;Ярославская область
Ростов;57.2050177;39.4378357;Ярославская область
Рыбинск;58.0483802;38.858338;Ярославская область
Тутаев;57.8674237;39.5368234;Ярославская область
Углич;57.5223866;38.3019793;Ярославская область
Ярославль;57.6216145;39.897878;Ярославская область
Алдан;58.6094885;125.3816689;Якутия
Верхоянск;67.5500865;133.3907829;Якутия
Вилюйск;63.7517314;121.6272754;Якутия
Ленск;60.7276036;114.9549103;Якутия
Мирный;62.5362511;113.9668146;Якутия
Нерюнгри;56.6600322;124.72031;Якутия
Нюрба;63.2828775;118.324325;Якутия
Олекминск;60.3758203;120.406013;Якутия
Покровск;61.4843538;129.1482195;Якутия
Среднеколымск;67.4581664;153.7069511;Якутия
Томмот;58.9586939;126.2875375;Якутия
Удачный;66.4072367;112.3061653;Якутия
Якутск;62.0280273;129.7325717;Якутия
Москва;55.7538789;37.6203735;Москва
Вичуга;57.2044545;41.9131192;Ивановская область
Гаврилов Посад;56.5585967;40.1228288;Ивановская область
Заволжск;57.4916546;42.1374455;Ивановская область
Иваново;56.9994677;40.9728231;Ивановская область
Кинешма;57.4425441;42.1690039;Ивановская область
Комсомольск;57.0273907;40.3775952;Ивановская область
Кохма;56.9325151;41.0933071;Ивановская область
Наволоки;57.4678426;41.9607371;Ивановская область
Плес;57.4605304;41.512301;Ивановская область
Приволжск;57.3807249;41.2809239;Ивановская область
Пучеж;56.982075;43.1683878;Ивановская область
Родники;57.1024137;41.7298908;Ивановская область
Тейково;56.8542712;40.5355289;Ивановская область
Фурманов;57.2538043;41.1053808;Ивановская область
Шуя;56.8560743;41.3802455;Ивановская область
Южа;56.5926458;42.0457159;Ивановская область
Юрьевец;57.3178701;43.1110553;Ивановская область
Белая Холуница;58.8415212;50.8461002;Кировская область
Вятские Поляны;56.2286058;51.0614666;Кировская область
Зуевка;58.4031674;51.1330787;Кировская область
Киров;58.6035313;49.6679219;Кировская область
Кирово-Чепецк;58.5559921;50.0317608;Кировская область
Кирс;59.3400586;52.2415895;Кировская область
Котельнич;58.3035238;48.3474288;Кировская область
Луза;60.6290781;47.2612069;Кировская область
Малмыж;56.5243722;50.6782757;Кировская область
Мураши;59.3956347;48.9637651;Кировская область
Нолинск;57.5596946;49.9357867;Кировская область
Омутнинск;58.6697684;52.1893554;Кировская область
Орлов;58.5389402;48.8929268;Кировская область
Слободской;58.7311934;50.1670091;Кировская область
Советск;57.5841434;48.9589228;Кировская область
Сосновка;56.2533149;51.2833412;Кировская область
Уржум;57.1097612;50.0056278;Кировская область
Яранск;57.304195;47.8479185;Кировская область
Алейск;52.4920914;82.7794145;Алтайский край
Барнаул;53.3481145;83.7798362;Алтайский край
Белокуриха;51.9960534;84.9840343;Алтайский край
Бийск;52.5393683;85.2138852;Алтайский край
Горняк;50.9979032;81.4643059;Алтайский край
Заринск;53.7063495;84.9314703;Алтайский край
Змеиногорск;51.1580235;82.1872476;Алтайский край
Камень-на-Оби;53.7915454;81.3545173;Алтайский край
Новоалтайск;53.4120811;83.9311249;Алтайский край
Рубцовск;51.5013075;81.2077729;Алтайский край
Славгород;52.9993053;78.6459674;Алтайский край
Яровое;52.9251728;78.5729898;Алтайский край
Дмитриев;52.1269291;35.0739504;Курская область
Железногорск;52.3378753;35.3516834;Курская область
Курск;51.7303391;36.1926448;Курская область
Курчатов;51.6605475;35.6571711;Курская область
Льгов;51.6596935;35.2611592;Курская область
Обоянь;51.212012;36.275425;Курская область
Рыльск;51.568165;34.6802178;Курская область
Суджа;51.1919711;35.2719619;Курская область
Фатеж;52.0918591;35.8538912;Курская область
Щигры;51.8787808;36.8910674;Курская область
Адыгейск;44.8783715;39.190172;Адыгея
Майкоп;44.6098268;40.1006527;Адыгея
Архангельск;64.5392985;40.5170083;Архангельская область
Вельск;61.0660057;42.1032858;Архангельская область
Каргополь;61.5008762;38.9636415;Архангельская область
Коряжма;61.2885993;47.1002315;Архангельская область
Котлас;61.2529842;46.6331915;Архангельская область
Мезень;65.8398386;44.2531865;Архангельская область
Мирный;62.7644267;40.3359976;Архангельская область
Новодвинск;64.4136023;40.8208003;Архангельская область
Няндома;61.6653735;40.2061699;Архангельская область
Онега;63.9163966;38.0805749;Архангельская область
Северодвинск;64.56253;39.8182715;Архангельская область
Сольвычегодск;61.3318091;46.920351;Архангельская область
Шенкурск;62.1057423;42.89959;Архангельская область
Горно-Алтайск;51.9582681;85.9602957;Алтай
Белогорск;50.9212235;128.4738742;Амурская область
Благовещенск;50.2905935;127.5272186;Амурская область
Завитинск;50.1064678;129.4392897;Амурская область
Зея;53.7339151;127.2658079;Амурская область
Райчихинск;49.7941882;129.4112149;Амурская область
Свободный;51.361264;128.1218995;Амурская область
Сковородино;53.9871004;123.943729;Амурская область
Тында;55.1546401;124.7468634;Амурская область
Циолковский;51.7624346;128.121972;Амурская область
Шимановск;52.0052856;127.7006559;Амурская область
Агидель;55.89976;53.9221149;Башкортостан
Баймак;52.5912632;58.3111995;Башкортостан
Белебей;54.1033832;54.1111878;Башкортостан
Белорецк;53.9675927;58.4099562;Башкортостан
Бирск;55.4157107;55.5582335;Башкортостан
Благовещенск;55.0499592;55.955309;Башкортостан
Давлеканово;54.2227617;55.0313419;Башкортостан
Дюртюли;55.4848047;54.8524875;Башкортостан
Ишимбай;53.4546314;56.043874;Башкортостан
Кумертау;52.7565537;55.7969915;Башкортостан
Межгорье;54.239683;57.96146;Башкортостан
Мелеуз;52.9590637;55.9283483;Башкортостан
Нефтекамск;56.0883075;54.2483391;Башкортостан
Октябрьский;54.4815344;53.4656611;Башкортостан
Салават;53.3616311;55.9245559;Башкортостан
Сибай;52.7205811;58.6663303;Башкортостан
Стерлитамак;53.6302498;55.9315707;Башкортостан
Туймазы;54.5999889;53.6949081;Башкортостан
Уфа;54.734853;55.9578647;Башкортостан
Учалы;54.3066965;59.4126559;Башкортостан
Янаул;56.2650336;54.9298314;Башкортостан
Алексеевка;50.6299932;38.6881776;Белгородская область
Белгород;50.5977351;36.5858236;Белгородская область
Бирюч;50.6483899;38.4006203;Белгородская область
Валуйки;50.2112799;38.0998765;Белгородская область
Грайворон;50.4862699;35.6662957;Белгородская область
Губкин;51.2836362;37.5347608;Белгородская область
Короча;50.8130123;37.1896543;Белгородская область
Новый Оскол;50.7635162;37.8774026;Белгородская область
Старый Оскол;51.2965991;37.8349849;Белгородская область
Строитель;50.7845571;36.4886619;Белгородская область
Шебекино;50.4005506;36.8877988;Белгородская область
Астрахань;46.3655808;48.0559979;Астраханская область
Ахтубинск;48.2753078;46.1906741;Астраханская область
Знаменск;48.5865618;45.7367908;Астраханская область
Камызяк;46.1105429;48.0732724;Астраханская область
Нариманов;46.6916597;47.8501624;Астраханская область
Харабали;47.4089187;47.2524467;Астраханская область
Брянск;53.2420071;34.3652716;Брянская область
Дятьково;53.5958283;34.355092;Брянская область
Жуковка;53.5341219;33.7302166;Брянская область
Злынка;52.4265906;31.7360386;Брянская область
Карачев;53.1297194;34.9887859;Брянская область
Клинцы;52.7529052;32.2339161;Брянская область
Мглин;53.0600644;32.8467217;Брянская область
Новозыбков;52.5371426;31.9356826;Брянская область
Почеп;52.9154724;33.4744608;Брянская область
Севск;52.1484215;34.4918198;Брянская область
Сельцо;53.3738801;34.1059226;Брянская область
Стародуб;52.5851881;32.7603628;Брянская область
Сураж;53.0171239;32.3938351;Брянская область
Трубчевск;52.5791314;33.7660013;Брянская область
Унеча;52.8460665;32.6757071;Брянская область
Фокино;53.4554552;34.4158537;Брянская область
Бабушкин;51.7113066;105.8673633;Бурятия
Гусиноозерск;51.2865751;106.5230732;Бурятия
Закаменск;50.3726774;103.2867452;Бурятия
Кяхта;50.3466291;106.4534938;Бурятия
Северобайкальск;55.6357165;109.3362606;Бурятия
Улан-Удэ;51.8334378;107.5841511;Бурятия
Александров;56.3919652;38.711035;Владимирская область
Владимир;56.1281561;40.4082995;Владимирская область
Вязники;56.2976528;42.2687311;Владимирская область
Гороховец;56.2021059;42.692517;Владимирская область
Гусь-Хрустальный;55.6198065;40.6578769;Владимирская область
Камешково;56.3488712;40.9955682;Владимирская область
Карабаново;56.3133447;38.7034267;Владимирская область
Киржач;56.1485263;38.8635035;Владимирская область
Ковров;56.3553895;41.3169568;Владимирская область
Кольчугино;56.3327616;39.391201;Владимирская область
Костерево;55.9336424;39.624822;Владимирская область
Курлово;55.4525994;40.6124362;Владимирская область
Лакинск;56.0180614;39.9564706;Владимирская область
Меленки;55.3387017;41.634124;Владимирская область
Муром;55.5632276;42.023006;Владимирская область
Петушки;55.9297657;39.4507913;Владимирская область
Покров;55.9167118;39.1733641;Владимирская область
Радужный;55.9961034;40.3323247;Владимирская область
Собинка;55.993798;40.0180034;Владимирская область
Струнино;56.3750001;38.583938;Владимирская область
Судогда;55.949897;40.8563392;Владимирская область
Суздаль;56.4273814;40.4525581;Владимирская область
Юрьев-Польский;56.4938067;39.6679311;Владимирская область
Карабулак;43.3054762;44.9094521;Ингушетия
Магас;43.1686967;44.8130849;Ингушетия
Малгобек;43.5097009;44.5901517;Ингушетия
Назрань;43.2257977;44.764685;Ингушетия
Волгоград;48.7072005;44.5170207;Волгоградская область
Волжский;48.7978483;44.7462417;Волгоградская область
Дубовка;49.0555342;44.8270813;Волгоградская область
Жирновск;50.9767561;44.7857694;Волгоградская область
Калач-на-Дону;48.6887569;43.5306866;Волгоградская область
Камышин;50.0651261;45.3843816;Волгоградская область
Котельниково;47.6310808;43.1331198;Волгоградская область
Котово;50.3205433;44.8031864;Волгоградская область
Краснослободск;48.7068777;44.5631799;Волгоградская область
Ленинск;48.6936234;45.1992835;Волгоградская область
Михайловка;50.0708749;43.2400847;Волгоградская область
Николаевск;50.0166952;45.4733204;Волгоградская область
Новоаннинский;50.5296873;42.6666038;Волгоградская область
Палласовка;50.0501422;46.8803355;Волгоградская область
Петров Вал;50.1380355;45.2091455;Волгоградская область
Серафимович;49.566286;42.7360013;Волгоградская область
Суровикино;48.6189756;42.8541308;Волгоградская область
Урюпинск;50.7904767;42.0288589;Волгоградская область
Фролово;49.7647809;43.6648936;Волгоградская область
Бабаево;59.389309;35.9378318;Вологодская область
Белозерск;60.0307914;37.7891123;Вологодская область
Великий Устюг;60.7603243;46.3053893;Вологодская область
Вологда;59.2484186;39.8356461;Вологодская область
Вытегра;61.0064157;36.4495835;Вологодская область
Грязовец;58.8757657;40.248477;Вологодская область
Кадников;59.5037947;40.3440473;Вологодская область
Кириллов;59.8590353;38.3749854;Вологодская область
Красавино;60.9613991;46.481465;Вологодская область
Никольск;59.5350162;45.4575468;Вологодская область
Сокол;59.4759156;40.1114414;Вологодская область
Тотьма;59.9735051;42.7589701;Вологодская область
Устюжна;58.8383671;36.4425046;Вологодская область
Харовск;59.9477728;40.2000794;Вологодская область
Череповец;59.1269214;37.9092243;Вологодская область
Бобров;51.0902048;40.0320014;Воронежская область
Богучар;49.9352997;40.5592467;Воронежская область
Борисоглебск;51.3654619;42.100947;Воронежская область
Бутурлиновка;50.8313227;40.5977541;Воронежская область
Воронеж;51.6592378;39.1968284;Воронежская область
Калач;50.4241213;41.0162858;Воронежская область
Лиски;50.9944734;39.518302;Воронежская область
Нововоронеж;51.3092463;39.2162865;Воронежская область
Новохоперск;51.0953461;41.6173714;Воронежская область
Острогожск;50.8678083;39.0406398;Воронежская область
Павловск;50.4533684;40.1369087;Воронежская область
Поворино;51.1953446;42.2472432;Воронежская область
Россошь;50.170089;39.6225534;Воронежская область
Семилуки;51.6951846;39.0189797;Воронежская область
Эртиль;51.831024;40.8074054;Воронежская область
Буйнакск;42.8213799;47.1164452;Дагестан
Дагестанские Огни;42.1151021;48.1939983;Дагестан
Дербент;42.058935;48.2908653;Дагестан
Избербаш;42.565098;47.871002;Дагестан
Каспийск;42.8916599;47.6366674;Дагестан
Кизилюрт;43.2039094;46.8729311;Дагестан
Кизляр;43.8483915;46.7232828;Дагестан
Махачкала;42.9848572;47.5046303;Дагестан
Хасавюрт;43.2505191;46.5852276;Дагестан
Южно-Сухокумск;44.6600972;45.6499304;Дагестан
Биробиджан;48.7945975;132.9217594;Еврейская автономная область
Облучье;49.0188344;131.0539984;Еврейская автономная область
Балей;51.5822063;116.6380088;Забайкальский край
Борзя;50.3875437;116.5235682;Забайкальский край
Краснокаменск;50.092858;118.0323407;Забайкальский край
Могоча;53.7362465;119.7661232;Забайкальский край
Нерчинск;51.9595512;116.5854018;Забайкальский край
Петровск-Забайкальский;51.2748381;108.8467139;Забайкальский край
Сретенск;52.2462356;117.7116971;Забайкальский край
Хилок;51.3635236;110.458989;Забайкальский край
Чита;52.0340128;113.4994884;Забайкальский край
Шилка;51.8495302;116.033575;Забайкальский край
Баксан;43.6820621;43.5345627;Кабардино-Балкария
Майский;43.6281779;44.0516663;Кабардино-Балкария
Нальчик;43.4846312;43.6070316;Кабардино-Балкария
Нарткала;43.5577208;43.8576411;Кабардино-Балкария
Прохладный;43.7589521;44.0101936;Кабардино-Балкария
Терек;43.4838439;44.1402524;Кабардино-Балкария
Тырныауз;43.3981939;42.9215127;Кабардино-Балкария
Чегем;43.5672039;43.5865338;Кабардино-Балкария
Багратионовск;54.3866976;20.6418545;Калининградская область
Балтийск;54.6514128;19.9141911;Калининградская область
Гвардейск;54.6588981;21.0500584;Калининградская область
Гурьевск;54.7705368;20.6039109;Калининградская область
Гусев;54.5915477;22.1944114;Калининградская область
Зеленоградск;54.9600226;20.4753274;Калининградская область
Калининград;54.7073218;20.5072458;Калининградская область
Краснознаменск;54.9452612;22.4928511;Калининградская область
Ладушкин;54.5693538;20.1691909;Калининградская область
Мамоново;54.4645591;19.9454114;Калининградская область
Неман;55.0315543;22.0323961;Калининградская область
Нестеров;54.6314454;22.5713658;Калининградская область
Озерск;54.4084804;22.013508;Калининградская область
Пионерский;54.9516927;20.227697;Калининградская область
Полесск;54.8626321;21.0998148;Калининградская область
Правдинск;54.4430604;21.0083638;Калининградская область
Приморск;54.7311185;19.9983108;Калининградская область
Светлогорск;54.9439566;20.1514789;Калининградская область
Светлый;54.6774051;20.1356625;Калининградская область
Славск;55.0451054;21.6742294;Калининградская область
Советск;55.0810474;21.8886272;Калининградская область
Черняховск;54.6243928;21.7969179;Калининградская область
